,response,numConf,qualConf,socialAnswer,socialNumConf,socialQualConf,answer,states,id,gender,politics,education,age,socialSize,socialInfo,correct_start,difficulty,pol_recode,gender_recode,edu_recode,age_recode,id_recode,state_recode
16,False,100.0,It is certainly correct,True,100.0,It is certainly correct,False,AZ,c5e14b74-7de1-1b51-b56b-7dca642975a1,Male,Conservative,College,55-64,1.0,1.0,True,0.6049382716049383,2,1,2,5,318,3
17,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,Hi,c5e14b74-7de1-1b51-b56b-7dca642975a1,Male,Conservative,College,55-64,11.0,35.0,True,0.7525773195876289,2,1,2,5,318,10
18,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,NY,c5e14b74-7de1-1b51-b56b-7dca642975a1,Male,Conservative,College,55-64,12.0,28.0,True,0.6515151515151515,2,1,2,5,318,33
19,True,100.0,It is certainly correct,True,100.0,It is certainly correct,False,SC,c5e14b74-7de1-1b51-b56b-7dca642975a1,Male,Conservative,College,55-64,13.0,23.0,False,0.4444444444444444,2,1,2,5,318,39
4,False,87.0,I am unsure if it is correct,False,93.0,I am unsure if it is correct,False,NM,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,5.0,59.0,True,0.4358974358974359,4,1,4,4,387,31
6,False,91.0,It is probably correct,True,86.0,I am unsure if it is correct,False,OH,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,7.0,97.0,True,0.547945205479452,4,1,4,4,387,34
11,True,95.0,It is probably correct,True,91.0,I am unsure if it is correct,False,ID,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,3.0,62.0,False,0.863013698630137,4,1,4,4,387,12
13,False,85.0,I am unsure if it is correct,False,91.0,I am unsure if it is correct,False,UT,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,13.0,39.0,True,0.9090909090909091,4,1,4,4,387,43
14,False,90.0,I am unsure if it is correct,True,92.0,I am unsure if it is correct,False,SD,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,5.0,24.0,True,0.45454545454545453,4,1,4,4,387,40
17,True,96.0,I am unsure if it is correct,True,92.0,I am unsure if it is correct,False,WA,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,6.0,56.0,False,0.5238095238095238,4,1,4,4,387,46
18,True,97.0,I am unsure if it is correct,True,92.0,I am unsure if it is correct,False,NH,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,5.0,8.0,False,0.6338028169014085,4,1,4,4,387,29
19,True,96.0,I am unsure if it is correct,True,97.0,I am unsure if it is correct,False,AR,f0cb17b6-ac1e-4ca7-9fa9-21e089dad86c,Male,Liberal,High School,45-54,12.0,67.0,False,0.8333333333333334,4,1,4,4,387,2
2,True,65.0,It is probably correct,True,85.0,It is probably correct,False,ND,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,4.0,26.0,False,0.4782608695652174,4,1,2,5,229,27
3,False,59.0,It is probably correct,False,65.0,It is probably correct,False,MS,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,5.0,96.0,True,0.8103448275862069,4,1,2,5,229,24
5,True,90.0,It is certainly correct,True,85.0,It is probably correct,False,OR,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,6.0,96.0,False,0.28378378378378377,4,1,2,5,229,36
8,True,59.0,It is probably correct,False,79.0,It is probably correct,False,LA,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,2.0,19.0,False,0.6021505376344086,4,1,2,5,229,17
10,False,60.0,It is probably correct,False,65.0,It is probably correct,False,CO,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,9.0,86.0,True,0.6984126984126984,4,1,2,5,229,5
11,True,70.0,It is probably correct,True,70.0,It is probably correct,False,CT,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,1.0,60.0,False,0.7093023255813954,4,1,2,5,229,6
13,True,85.0,It is probably correct,True,60.0,It is probably correct,False,MT,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,7.0,42.0,False,0.4788732394366197,4,1,2,5,229,25
19,False,76.0,It is probably correct,False,55.0,It is probably correct,False,Il,93a5613f-3b24-3125-f120-578e35684fe6,Male,Liberal,College,55-64,7.0,0.0,True,0.5783132530120482,4,1,2,5,229,14
3,False,84.0,It is probably correct,False,96.0,It is probably correct,False,KY,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,13.0,20.0,True,0.46153846153846156,3,1,4,1,322,16
5,False,91.0,It is probably correct,False,88.0,It is probably correct,False,ID,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,12.0,81.0,True,0.863013698630137,3,1,4,1,322,12
6,True,95.0,It is certainly correct,True,91.0,It is certainly correct,False,NC,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,13.0,42.0,False,0.41025641025641024,3,1,4,1,322,26
8,True,100.0,It is probably correct,True,75.0,It is probably correct,False,NM,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,11.0,69.0,False,0.4358974358974359,3,1,4,1,322,31
9,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,WA,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,11.0,30.0,True,0.5238095238095238,3,1,4,1,322,46
12,True,85.0,It is probably correct,True,87.0,It is probably correct,False,MD,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,1.0,41.0,False,0.2962962962962963,3,1,4,1,322,19
15,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,WI,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,8.0,51.0,True,0.6212121212121212,3,1,4,1,322,47
16,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,PA,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,2.0,86.0,True,0.4246575342465753,3,1,4,1,322,37
19,False,83.0,It is certainly correct,False,82.0,It is probably correct,False,NY,c9833317-d814-69cc-d708-05a86ecdacc1,Male,Moderate,High School,18-24,12.0,43.0,True,0.6515151515151515,3,1,4,1,322,33
0,False,91.0,It is probably correct,False,100.0,It is certainly correct,False,AZ,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,11.0,5.0,True,0.6049382716049383,4,1,1,5,362,3
1,True,100.0,It is certainly correct,True,100.0,It is certainly correct,False,GA,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,13.0,44.0,False,0.5,4,1,1,5,362,9
5,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,NH,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,13.0,96.0,True,0.6338028169014085,4,1,1,5,362,29
6,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,CT,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,10.0,93.0,True,0.7093023255813954,4,1,1,5,362,6
11,False,100.0,It is certainly correct,False,95.0,It is certainly correct,False,OK,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,13.0,49.0,True,0.4117647058823529,4,1,1,5,362,35
12,True,100.0,It is certainly correct,True,91.0,It is probably correct,False,OR,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,1.0,60.0,False,0.28378378378378377,4,1,1,5,362,36
13,False,96.0,It is certainly correct,False,92.0,It is certainly correct,False,ND,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,6.0,74.0,True,0.4782608695652174,4,1,1,5,362,27
14,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,Hi,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,2.0,41.0,True,0.7525773195876289,4,1,1,5,362,10
15,False,100.0,It is certainly correct,False,92.0,It is certainly correct,False,IA,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,3.0,25.0,True,0.7,4,1,1,5,362,11
17,False,99.0,It is certainly correct,False,91.0,It is probably correct,False,WI,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,1.0,46.0,True,0.6212121212121212,4,1,1,5,362,47
18,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,NE,e0f96342-a6a6-36d0-ad5d-55d2def1d39f,Male,Liberal,Graduate Degree or Higher,55-64,8.0,94.0,True,0.4430379746835443,4,1,1,5,362,28
0,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,ME,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,2.0,88.0,True,0.5,3,1,4,6,128,20
1,False,91.0,It is probably correct,False,100.0,It is certainly correct,False,TN,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,5.0,15.0,True,0.48717948717948717,3,1,4,6,128,41
2,False,95.0,It is probably correct,False,95.0,It is probably correct,False,NC,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,11.0,11.0,True,0.41025641025641024,3,1,4,6,128,26
5,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,SD,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,4.0,28.0,True,0.45454545454545453,3,1,4,6,128,40
7,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,VA,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,7.0,72.0,True,0.7857142857142857,3,1,4,6,128,44
8,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,WI,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,10.0,58.0,True,0.6212121212121212,3,1,4,6,128,47
9,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,WY,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,13.0,99.0,True,0.6290322580645161,3,1,4,6,128,49
11,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,NY,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,15.0,26.0,True,0.6515151515151515,3,1,4,6,128,33
15,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,MS,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,8.0,46.0,True,0.8103448275862069,3,1,4,6,128,24
18,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,NV,5263c72a-e6f7-880b-3735-f1487f179eff,Male,Moderate,High School,65+,4.0,92.0,True,0.654320987654321,3,1,4,6,128,32
0,False,86.0,It is probably correct,False,100.0,It is certainly correct,False,LA,56e78cd8-7138-dfe6-b3c7-bacc14d7050d,Male,Liberal,Some College,45-54,7.0,1.0,True,0.6021505376344086,4,1,3,4,136,17
4,False,50.0,I am unsure if it is correct,False,50.0,I am unsure if it is correct,False,MS,56e78cd8-7138-dfe6-b3c7-bacc14d7050d,Male,Liberal,Some College,45-54,14.0,60.0,True,0.8103448275862069,4,1,3,4,136,24
9,True,60.0,I am unsure if it is correct,False,50.0,I am unsure if it is correct,False,FL,56e78cd8-7138-dfe6-b3c7-bacc14d7050d,Male,Liberal,Some College,45-54,9.0,7.0,False,0.5428571428571428,4,1,3,4,136,8
12,False,60.0,I am unsure if it is correct,False,50.0,I am unsure if it is correct,False,VA,56e78cd8-7138-dfe6-b3c7-bacc14d7050d,Male,Liberal,Some College,45-54,12.0,23.0,True,0.7857142857142857,4,1,3,4,136,44
14,False,86.0,It is probably correct,False,100.0,It is certainly correct,False,MN,56e78cd8-7138-dfe6-b3c7-bacc14d7050d,Male,Liberal,Some College,45-54,1.0,18.0,True,0.47058823529411764,4,1,3,4,136,22
17,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,OR,56e78cd8-7138-dfe6-b3c7-bacc14d7050d,Male,Liberal,Some College,45-54,11.0,74.0,True,0.28378378378378377,4,1,3,4,136,36
18,True,50.0,I am unsure if it is correct,True,50.0,I am unsure if it is correct,False,SD,56e78cd8-7138-dfe6-b3c7-bacc14d7050d,Male,Liberal,Some College,45-54,1.0,38.0,False,0.45454545454545453,4,1,3,4,136,40
0,False,50.0,I am unsure if it is correct,False,50.0,It is certainly correct,False,MD,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,14.0,47.0,True,0.2962962962962963,2,1,2,1,38,19
1,False,50.0,It is certainly correct,False,50.0,It is certainly correct,False,NJ,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,10.0,28.0,True,0.47692307692307695,2,1,2,1,38,30
4,False,50.0,It is certainly correct,False,50.0,It is certainly correct,False,AK,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,3.0,66.0,True,0.4533333333333333,2,1,2,1,38,0
7,True,50.0,I am unsure if it is correct,False,50.0,It is certainly correct,False,CA,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,13.0,43.0,False,0.6436781609195402,2,1,2,1,38,4
8,True,50.0,I am unsure if it is correct,True,100.0,It is certainly correct,False,NY,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,7.0,58.0,False,0.6515151515151515,2,1,2,1,38,33
9,True,50.0,I am unsure if it is correct,True,100.0,It is certainly correct,False,TN,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,5.0,62.0,False,0.48717948717948717,2,1,2,1,38,41
10,False,50.0,It is certainly correct,False,50.0,It is certainly correct,False,MO,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,9.0,45.0,True,0.5526315789473685,2,1,2,1,38,23
11,True,100.0,I am unsure if it is correct,True,100.0,It is certainly correct,False,NC,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,11.0,69.0,False,0.41025641025641024,2,1,2,1,38,26
12,False,50.0,It is certainly correct,False,50.0,It is certainly correct,False,KY,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,9.0,34.0,True,0.46153846153846156,2,1,2,1,38,16
15,False,50.0,It is certainly correct,True,99.0,It is certainly correct,False,AZ,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,3.0,56.0,True,0.6049382716049383,2,1,2,1,38,3
17,False,50.0,It is certainly correct,False,53.0,It is certainly correct,False,ND,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,11.0,6.0,True,0.4782608695652174,2,1,2,1,38,27
18,False,50.0,It is certainly correct,True,100.0,It is certainly correct,False,CT,1b259a16-cee7-ddb1-7109-ac0ef097bac3,Male,Conservative,College,18-24,5.0,50.0,True,0.7093023255813954,2,1,2,1,38,6
2,False,50.0,I am unsure if it is correct,True,100.0,It is certainly correct,False,AR,7e655bad-4879-0baa-31b2-6d4e7db1207a,Male,Very Conservative,Graduate Degree or Higher,25-34,3.0,97.0,True,0.8333333333333334,1,1,1,2,199,2
4,True,99.0,It is certainly correct,False,100.0,It is certainly correct,False,NJ,7e655bad-4879-0baa-31b2-6d4e7db1207a,Male,Very Conservative,Graduate Degree or Higher,25-34,1.0,81.0,False,0.47692307692307695,1,1,1,2,199,30
9,True,100.0,It is certainly correct,False,100.0,It is certainly correct,False,MN,7e655bad-4879-0baa-31b2-6d4e7db1207a,Male,Very Conservative,Graduate Degree or Higher,25-34,6.0,36.0,False,0.47058823529411764,1,1,1,2,199,22
16,False,100.0,I am unsure if it is correct,False,99.0,I am unsure if it is correct,False,VT,7e655bad-4879-0baa-31b2-6d4e7db1207a,Male,Very Conservative,Graduate Degree or Higher,25-34,2.0,1.0,True,0.5882352941176471,1,1,1,2,199,45
17,False,100.0,It is certainly correct,False,98.0,It is certainly correct,False,Il,7e655bad-4879-0baa-31b2-6d4e7db1207a,Male,Very Conservative,Graduate Degree or Higher,25-34,1.0,93.0,True,0.5783132530120482,1,1,1,2,199,14
18,False,100.0,I am unsure if it is correct,False,99.0,It is certainly correct,False,ID,7e655bad-4879-0baa-31b2-6d4e7db1207a,Male,Very Conservative,Graduate Degree or Higher,25-34,2.0,30.0,True,0.863013698630137,1,1,1,2,199,12
0,True,84.0,I am unsure if it is correct,True,89.0,It is probably correct,False,MT,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,15.0,41.0,False,0.4788732394366197,2,1,1,3,233,25
1,True,69.0,I am unsure if it is correct,True,66.0,It is probably correct,False,OH,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,11.0,4.0,False,0.547945205479452,2,1,1,3,233,34
2,False,97.0,It is certainly correct,False,88.0,It is certainly correct,False,CA,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,9.0,25.0,True,0.6436781609195402,2,1,1,3,233,4
5,False,85.0,It is probably correct,True,65.0,It is probably correct,False,NH,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,4.0,88.0,True,0.6338028169014085,2,1,1,3,233,29
6,False,88.0,It is certainly correct,False,88.0,It is probably correct,False,AZ,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,12.0,72.0,True,0.6049382716049383,2,1,1,3,233,3
8,False,88.0,It is probably correct,True,71.0,It is probably correct,False,CT,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,6.0,76.0,True,0.7093023255813954,2,1,1,3,233,6
10,True,85.0,It is probably correct,True,82.0,It is probably correct,False,WA,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,11.0,81.0,False,0.5238095238095238,2,1,1,3,233,46
13,True,86.0,It is certainly correct,False,85.0,It is probably correct,False,NE,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,14.0,20.0,False,0.4430379746835443,2,1,1,3,233,28
14,True,82.0,It is probably correct,True,85.0,It is probably correct,False,KS,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,13.0,70.0,False,0.44155844155844154,2,1,1,3,233,15
15,True,89.0,It is certainly correct,True,83.0,I am unsure if it is correct,False,OK,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,8.0,81.0,False,0.4117647058823529,2,1,1,3,233,35
17,False,85.0,It is probably correct,False,85.0,It is probably correct,False,PA,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,12.0,82.0,True,0.4246575342465753,2,1,1,3,233,37
18,False,67.0,I am unsure if it is correct,False,72.0,It is probably correct,False,LA,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,2.0,10.0,True,0.6021505376344086,2,1,1,3,233,17
19,False,85.0,It is probably correct,False,74.0,I am unsure if it is correct,False,VA,95ffd751-4650-8ee8-ab4e-e1d4408a3687,Male,Conservative,Graduate Degree or Higher,35-44,13.0,55.0,True,0.7857142857142857,2,1,1,3,233,44
2,True,91.0,It is probably correct,True,91.0,It is probably correct,False,AZ,b4ab5f3b-35f7-0c24-ff24-6980d73841ee,Female,Liberal,College,65+,4.0,72.0,False,0.6049382716049383,4,2,2,6,287,3
3,True,100.0,It is certainly correct,True,94.0,It is probably correct,False,NY,b4ab5f3b-35f7-0c24-ff24-6980d73841ee,Female,Liberal,College,65+,6.0,29.0,False,0.6515151515151515,4,2,2,6,287,33
4,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,NV,b4ab5f3b-35f7-0c24-ff24-6980d73841ee,Female,Liberal,College,65+,4.0,98.0,True,0.654320987654321,4,2,2,6,287,32
5,True,85.0,It is probably correct,False,92.0,It is probably correct,False,NM,b4ab5f3b-35f7-0c24-ff24-6980d73841ee,Female,Liberal,College,65+,3.0,30.0,False,0.4358974358974359,4,2,2,6,287,31
7,False,80.0,I am unsure if it is correct,False,96.0,It is probably correct,False,KY,b4ab5f3b-35f7-0c24-ff24-6980d73841ee,Female,Liberal,College,65+,9.0,52.0,True,0.46153846153846156,4,2,2,6,287,16
13,True,78.0,It is probably correct,True,80.0,It is probably correct,False,MT,b4ab5f3b-35f7-0c24-ff24-6980d73841ee,Female,Liberal,College,65+,13.0,79.0,False,0.4788732394366197,4,2,2,6,287,25
17,False,100.0,It is certainly correct,False,100.0,It is certainly correct,False,WA,b4ab5f3b-35f7-0c24-ff24-6980d73841ee,Female,Liberal,College,65+,10.0,95.0,True,0.5238095238095238,4,2,2,6,287,46
